id_transaccion,id_cliente,nombre_cliente,cuenta_origen,fecha,monto,divisa,tipo_transaccion,ciudad,cuenta_destino,categoria_comercio
253,7359,Dr. Kathy Horton MD,ES31848693642813774411,28/08/2025,39088.83,USD,transferencia,Torreon,ES22992377625903579456,
254,3360,Amanda Blair,ES73372868991010787113,02/08/2025,39666.26,USD,compra,Leon,,servicios
255,4543,Natalie Stewart,ES83869176284271788365,24/05/2025,1493.83,USD,transferencia,CDMX,ES46254045085336303380,
256,9394,Justin Smith,ES54886619243405984847,15/05/2025,23903.3,EUR,retiro,Juarez,,
257,3721,Henry Garcia,ES75883947758724308370,10/07/2025,29529.66,EUR,compra,Merida,,restaurante
258,2269,Linda Greene,ES54857191933478775971,31/03/2025,21260.96,MXN,transferencia,Leon,ES63943398656945494603,
259,1820,John Peters MD,ES97567127331691045419,30/07/2025,33758.07,MXN,retiro,Guadalajara,,
260,9495,Tracey Lewis,ES76224120740687899260,04/05/2025,18344.86,MXN,compra,Torreon,,viajes
261,8548,Greg Davis,ES97581915330352200005,29/07/2025,42065.47,USD,transferencia,Puebla,ES80479284161230683855,
262,1594,Christine Spencer,ES55497849362182030080,27/07/2025,11410.11,USD,transferencia,Juarez,ES78695303133912799578,
263,1313,Rebecca Wright,ES25369096332771723823,07/07/2025,34291.28,EUR,retiro,Monterrey,,
264,6648,Andrew Johnson,ES52796472847133345563,13/06/2025,7756.55,MXN,compra,Monterrey,,servicios
265,6540,Alan Harrell,ES72979529106356251076,29/05/2025,39292.53,MXN,transferencia,CDMX,ES71647330873419021170,
266,8436,Charles Perez,ES57372530762772838996,10/07/2025,2448.59,MXN,compra,Queretaro,,tecnologia
267,1833,Linda Cox,ES60341454834689948505,28/06/2025,17243.89,MXN,compra,Torreon,,supermercado
268,6199,Brianna Hull,ES99297288080945287994,22/09/2025,47295.92,USD,compra,Tijuana,,supermercado
269,3131,Carrie Pena,ES90084414001615422937,24/05/2025,13032.16,MXN,transferencia,London,ES64550640167281989000,
270,5835,Nicholas Clark,ES72537515270267471161,26/04/2025,993.32,USD,compra,Queretaro,,viajes
271,7413,Anthony Lee,ES10048772436522287130,18/09/2025,27312.26,USD,retiro,Queretaro,,
272,7571,Paul Warner,ES12133006379028322599,22/09/2025,9240.85,USD,compra,Puebla,,servicios
273,9975,Joseph Roberts,ES89247508153961508089,31/07/2025,40385.32,EUR,transferencia,Merida,ES13129803099187519488,
274,6144,Alyssa Sawyer,ES45419228909004762038,30/03/2025,30060.07,EUR,retiro,Queretaro,,
275,3020,Derrick Peterson,ES20991738582322073941,13/04/2025,34184.23,USD,retiro,Guadalajara,,
276,9844,John Diaz,ES91112486644605954356,02/08/2025,13054.65,USD,compra,Merida,,tecnologia
277,4951,Darlene Brown,ES31321360639647866499,18/04/2025,7339.45,USD,retiro,Torreon,,
278,1716,John Bennett,ES77299273503724539639,31/07/2025,16104.18,EUR,compra,Torreon,,tecnologia
279,5247,Michael Sparks,ES81615732371742368570,23/09/2025,44963.52,MXN,compra,Leon,,viajes
280,5060,Anna Scott,ES86556284682226076144,27/05/2025,17314.43,MXN,compra,Torreon,,ropa
281,4638,Jonathan Martinez,ES41763556609104706330,31/03/2025,6576.57,MXN,compra,Monterrey,,viajes
282,4568,Angelica Singh,ES68582007955463553149,25/05/2025,17269.63,EUR,transferencia,Torreon,ES42114708484487178520,
283,1934,Richard Ramirez,ES74743561807454292331,07/09/2025,28507.8,USD,retiro,Tijuana,,
284,6767,Megan May,ES51398773844401495776,15/08/2025,13832.51,USD,compra,Queretaro,,ropa
285,3542,Amanda Nunez,ES27547624007533657089,15/05/2025,34440.35,MXN,retiro,Monterrey,,
286,4820,Alyssa Sanders,ES88507001828516636493,03/06/2025,37298.23,USD,transferencia,Torreon,ES70087908241757642570,
287,5197,Janet Bean,ES44528075143805846331,03/08/2025,20795.89,MXN,compra,Puebla,,restaurante
288,1459,Laura Collins,ES96618405362452680791,25/05/2025,37167.14,MXN,transferencia,Tijuana,ES57494221173502351121,
289,2222,April Mcgrath,ES92270692025024405724,11/09/2025,22844.13,EUR,transferencia,Leon,ES83739977554175724807,
290,6561,Yvonne Anderson,ES63459007837685795258,18/07/2025,47884.36,MXN,transferencia,Juarez,ES45339042192591720491,
291,4539,Dylan Vaughn,ES21679247520013792121,18/07/2025,25549.74,MXN,transferencia,Puebla,ES85991668245234868744,
292,4974,Michael Gordon,ES15141927631358433553,16/09/2025,42986.37,USD,transferencia,CDMX,ES97995670856675344836,
293,9268,Kenneth Weeks,ES61751538841126997736,05/05/2025,37334.13,USD,transferencia,Juarez,ES98041062979411083139,
294,3719,Scott Woodard,ES13377533955920024547,21/04/2025,28829.42,USD,compra,Tijuana,,ropa
295,8387,Robert Smith,ES65948149121048210772,28/03/2025,8708.49,EUR,compra,Merida,,ropa
296,4208,Brian Morrow,ES94610281284254718829,12/08/2025,15102.11,USD,transferencia,Torreon,ES73578766764726996582,
297,3010,Stephanie Copeland,ES58512331313963092189,02/08/2025,23968.86,USD,compra,Puebla,,supermercado
298,6680,Cheryl Perkins,ES18806952633013148524,25/07/2025,46187.21,USD,retiro,Torreon,,
299,5200,Mark Thomas,ES77086342399082341687,12/09/2025,11109.36,MXN,compra,CDMX,,restaurante
300,3360,Evan Torres,ES97319124792838888676,19/09/2025,47804.14,EUR,compra,Tijuana,,viajes
301,3011,Jill Dalton,ES20569474601277898278,19/05/2025,48820.63,MXN,compra,Monterrey,,tecnologia
302,5415,Cynthia Long,ES25196102085035060939,15/08/2025,46710.78,MXN,transferencia,Guadalajara,ES49764887666799868797,
303,5968,Kaitlin Barker,ES46476713881825296470,14/04/2025,48750.44,EUR,retiro,Torreon,,
304,3353,Amanda Barry,ES30603921531448134174,10/06/2025,18713.96,USD,compra,Merida,,restaurante
305,4469,Randy Warner,ES85063268585656679188,23/06/2025,33760.36,EUR,compra,Torreon,,servicios
306,5643,Mikayla Ramos,ES15878841273947163032,07/06/2025,49415.02,EUR,retiro,Merida,,
307,2882,Brenda Snyder,ES34428362181096637225,20/08/2025,25694.42,MXN,retiro,Monterrey,,
308,4947,Cheryl Jenkins,ES72125001722827251498,25/06/2025,34954.18,EUR,compra,Tijuana,,restaurante
309,2189,Kimberly Moore,ES66861917074388704141,30/04/2025,40762.77,MXN,transferencia,Monterrey,ES39651016062428943157,
310,6486,Roberta Bell,ES96811876271642326574,12/04/2025,39724.18,MXN,transferencia,Juarez,ES58092050365002339706,
311,8050,Devin Foster,ES18086868074503063878,24/09/2025,15519.5,EUR,retiro,Puebla,,
312,4386,Renee Juarez,ES59753574772471314475,07/04/2025,6510.76,EUR,retiro,Tijuana,,
313,4999,Roberto Salazar MD,ES69921691122499759176,30/04/2025,18418.99,USD,compra,Puebla,,restaurante
314,7296,Annette Miles,ES88368080470804923978,25/07/2025,23717.21,MXN,transferencia,Guadalajara,ES32485374765215934593,
315,7374,Anna Rodriguez,ES48892717651211744838,14/06/2025,26567.99,USD,transferencia,Merida,ES12905742111120539394,
316,4019,Abigail Young,ES33155251582079162807,12/07/2025,35535.33,EUR,retiro,CDMX,,
317,8857,Melissa Flores,ES46231521018958906721,16/09/2025,42358.65,MXN,retiro,Puebla,,
318,3822,Diane Rios,ES59553687889612005022,11/06/2025,34178.82,MXN,compra,Monterrey,,servicios
319,3040,Amy Potts,ES69978279548412431619,02/08/2025,20423.36,MXN,transferencia,Monterrey,ES31663538734467158341,
320,8622,Gail Dominguez,ES55863473569507978456,21/07/2025,11060.12,USD,compra,Puebla,,ropa
321,8313,Jacqueline Baird,ES82941372587364936658,20/05/2025,24891.72,USD,transferencia,Monterrey,ES38574008130599521266,
322,1990,Teresa Thomas,ES78731900192775856542,07/04/2025,33390.39,MXN,retiro,Tijuana,,
323,8143,Christopher Gallegos,ES62250241527452890137,21/04/2025,9364.96,MXN,retiro,CDMX,,
324,8011,Scott Simon,ES31936590994641168765,08/04/2025,19838.02,MXN,compra,Juarez,,tecnologia
325,7682,Spencer Munoz,ES51887972212523396117,15/09/2025,13611.9,EUR,retiro,Juarez,,
326,7808,Madeline Thompson,ES93775757691336541411,20/05/2025,18908.41,EUR,retiro,Merida,,
327,8636,Dakota Andersen,ES72558549896852530218,23/06/2025,5102.27,MXN,retiro,CDMX,,
328,2829,Larry Pacheco,ES25627185644866846134,16/04/2025,4063.49,USD,compra,Leon,,viajes
329,2023,Jesse Tucker,ES13759413656814193528,20/05/2025,29752.25,MXN,retiro,Guadalajara,,
330,5807,Michael Campbell,ES53436592697610535937,10/05/2025,11575.69,EUR,compra,Juarez,,supermercado
331,3479,Joshua Knight,ES73358838791715868078,08/09/2025,7041.71,MXN,retiro,Queretaro,,
332,7680,Barbara Smith,ES81220281975634852378,12/07/2025,30913.93,USD,retiro,Guadalajara,,
333,2601,Mark Shelton,ES45083470839499820220,15/09/2025,12824.67,EUR,retiro,Monterrey,,
334,2618,Taylor Anderson,ES77508267472501082533,14/08/2025,30632.23,USD,transferencia,Juarez,ES96808382035858738649,
335,9120,Nicholas Wells DDS,ES19552777025735255387,05/04/2025,23712.16,MXN,compra,Juarez,,supermercado
336,3738,Aaron Harvey,ES96820587356490596692,06/08/2025,36990.43,MXN,transferencia,Bogota,ES91517096893090446353,
337,3222,Jeffrey Pearson,ES19991166068810611778,15/06/2025,30135.86,EUR,transferencia,Tijuana,ES28578655337176095109,
338,2731,Linda Boyd,ES33747100252570139263,05/04/2025,41638.94,USD,retiro,Queretaro,,
339,1801,Matthew Baker,ES62841953010307831189,14/04/2025,33509.6,USD,compra,Queretaro,,viajes
340,8220,Jake Estes,ES46570841024491012581,08/04/2025,39062.61,MXN,retiro,Monterrey,,
341,7275,Nicole Martin,ES18990550689708219804,05/04/2025,13853.2,MXN,compra,CDMX,,ropa
342,7681,Andrew Cooper,ES16214100581656314998,02/09/2025,32138.8,EUR,transferencia,Queretaro,ES84324490502130936045,
343,8894,Phillip Hill,ES91549170506210147722,02/05/2025,3450.26,EUR,compra,Juarez,,tecnologia
344,6892,Terri Johnson,ES63312286297823550799,04/06/2025,21446.84,USD,compra,Leon,,servicios
345,6276,Annette Knight,ES32501203206884840102,10/04/2025,46220.41,EUR,compra,Leon,,servicios
346,4596,William Blake,ES25289236034056690217,01/06/2025,33220.95,USD,retiro,Monterrey,,
347,2869,Robin Contreras,ES92561491895106888822,01/09/2025,23818.12,EUR,retiro,Merida,,
348,7875,Jesus Butler,ES65584984502782460595,20/04/2025,47837.47,EUR,transferencia,Puebla,ES20162850426013213604,
349,6594,David Ramsey,ES31844198029429470136,26/06/2025,24690.56,MXN,compra,Queretaro,,supermercado
350,2803,Darrell Maldonado,ES83553783012051931752,21/05/2025,13501.45,EUR,compra,Torreon,,restaurante
351,2502,Robert Hughes,ES82807300414561330370,17/04/2025,32981.96,MXN,transferencia,Guadalajara,ES94861073287344115344,
352,8458,Kayla Mullen,ES84184608307478648834,04/06/2025,32511.73,USD,retiro,Juarez,,
353,4015,Amanda Ford,ES62778110878622902065,25/05/2025,46159.6,MXN,compra,Merida,,restaurante
354,5433,Michelle Goodwin,ES87504584668492900979,14/07/2025,29811.43,EUR,transferencia,Juarez,ES84073461251964212897,
355,5529,Justin Frank,ES65433932070972633646,08/08/2025,47495.91,EUR,retiro,CDMX,,
356,9824,Gregory Reese,ES58435018873054186522,30/04/2025,30203.06,USD,retiro,Puebla,,
357,3625,Katherine Garner,ES56804421413180669178,13/09/2025,47199.95,USD,transferencia,Juarez,ES75585107285644946315,
358,3615,Monica Bray,ES56953994011525365720,15/04/2025,18804.64,USD,transferencia,Juarez,ES35973660883764282075,
359,4325,Victoria Ortega,ES96048578875968322793,28/05/2025,17637.84,MXN,compra,CDMX,,supermercado
360,1364,Joshua Smith,ES94340126976667819756,05/04/2025,6875.45,EUR,retiro,Leon,,
361,6616,Jodi Drake,ES45026329209409519379,11/05/2025,23226.28,EUR,compra,Leon,,servicios
362,9643,Dr. Mark Ward MD,ES39727359751566893847,06/06/2025,8586.06,USD,compra,Queretaro,,restaurante
363,1739,Eugene Woods,ES72850823350761395409,28/07/2025,27365.96,USD,retiro,Merida,,
364,1882,Natalie Johnson,ES21800143592408272753,30/08/2025,15476.87,EUR,retiro,Torreon,,
365,8839,Cynthia Brown,ES74041047628681694998,28/06/2025,4396.85,EUR,compra,Guadalajara,,supermercado
366,2877,Philip Strong,ES16804157074690667599,14/07/2025,3841.42,EUR,transferencia,Puebla,ES66185207985413814989,
367,7161,Peter Brewer,ES62797684007382258662,12/04/2025,4136.76,USD,retiro,Puebla,,
368,7537,Keith Mendez,ES58792078073229564696,04/06/2025,11818.01,USD,transferencia,Monterrey,ES23620438033410090741,
369,4713,Alec Joseph,ES71934625004561037303,12/08/2025,42481.77,MXN,retiro,CDMX,,
370,2148,Colleen Young,ES82863220056573625964,16/05/2025,22775.28,MXN,transferencia,Leon,ES13425502717512303985,
371,5090,Jesus Jenkins,ES89935024256787179555,26/04/2025,28495.34,EUR,transferencia,Queretaro,ES34755282379281567768,
372,7079,Lisa Morris,ES72132364101468866206,12/07/2025,44471.12,USD,compra,Guadalajara,,supermercado
373,4714,Stephanie Allen,ES46434273965674573728,25/06/2025,525.03,USD,transferencia,CDMX,ES99809219124834037241,
374,5669,Jason Garcia,ES51532936235798437368,17/09/2025,11058.49,MXN,transferencia,CDMX,ES11865881890860604964,
375,4014,Dennis Tran,ES50497805183441405227,19/06/2025,18081.13,USD,transferencia,Tijuana,ES62849486471083833927,
376,2445,Lisa Wyatt,ES79556520491525214368,24/05/2025,16143.63,MXN,compra,CDMX,,tecnologia
377,8770,Walter Schultz,ES92660798469329745589,06/07/2025,419.78,MXN,retiro,CDMX,,
378,1072,Austin Boyd,ES67685785837077493913,08/04/2025,45567.47,MXN,compra,Juarez,,viajes
379,9007,Kristen Daniels,ES74010113572613897121,29/08/2025,43532.93,MXN,compra,Merida,,viajes
380,6819,Elizabeth Castro,ES54482451818497240309,03/06/2025,47622.34,EUR,transferencia,Merida,ES42208459159697088849,
381,3519,Amy Ramirez,ES57059247120758355433,17/08/2025,27283.6,MXN,compra,Tijuana,,viajes
382,8234,Danielle Meza,ES93376996186486496567,02/08/2025,5731.51,EUR,transferencia,Tijuana,ES90221235390504585651,
383,6803,Nicholas Sanders,ES20554538764094665318,06/06/2025,30709.12,MXN,transferencia,CDMX,ES61909215830637947433,
384,2726,Mary Bowman,ES13633306495161898381,08/07/2025,43290.93,EUR,retiro,Monterrey,,
385,9695,Charles Gray,ES76738788130466620045,16/05/2025,24576.04,MXN,compra,Monterrey,,tecnologia
386,9499,Nicole Turner,ES21051364537267315999,30/07/2025,47058.91,MXN,compra,Juarez,,supermercado
387,3493,Kelly Evans,ES30029183378070459557,18/09/2025,5319.04,MXN,retiro,Guadalajara,,
388,1092,David Hickman,ES17553688968581646682,02/08/2025,28316.88,MXN,compra,Leon,,servicios
389,1507,Jason Joyce,ES11116930088595417793,11/06/2025,15698.7,MXN,transferencia,Guadalajara,ES15618690118920940530,
390,8994,David Gordon,ES43420949608296432254,24/09/2025,34690.86,EUR,retiro,Merida,,
391,9690,Virginia Bishop,ES34513174328757543772,29/03/2025,16273.89,USD,transferencia,Merida,ES79283907621304997474,
392,2354,Lisa Snyder,ES85701934877228456935,21/04/2025,22629.15,EUR,retiro,Guadalajara,,
393,4474,Joseph Benson,ES12962667838787442620,06/09/2025,45445.84,EUR,compra,Guadalajara,,restaurante
394,4307,Erik Waller,ES33286794288648704628,02/09/2025,7828.82,USD,retiro,Puebla,,
395,7686,Victoria Sanders,ES86541651047970495602,30/03/2025,29560.25,MXN,transferencia,Tijuana,ES77739864947966640984,
396,7891,Christopher Sherman,ES67080065659514476482,03/09/2025,22655.14,USD,compra,Torreon,,supermercado
397,8463,Patrick Ali,ES78535863199119430546,14/05/2025,24838.94,USD,retiro,CDMX,,
398,3729,Christopher Webster,ES64126848825825463616,16/04/2025,31965.04,EUR,retiro,CDMX,,
399,4631,Ryan Peterson,ES73694308691602924156,06/09/2025,7995.98,EUR,transferencia,Guadalajara,ES49568483152198790278,
400,1043,Jill Arnold,ES94289066604104311544,10/06/2025,10766.01,EUR,transferencia,Puebla,ES99024925158975977862,
401,2407,Kevin Lopez,ES28838714563353549188,11/04/2025,24283.69,MXN,retiro,Puebla,,
402,2123,Alyssa Sanchez,ES89930043859458936604,12/09/2025,27257.12,MXN,compra,CDMX,,viajes
403,2249,Dean Jordan,ES62483350202271846452,15/09/2025,11765.13,MXN,compra,Puebla,,servicios
404,5870,Brian Hanna,ES17953622722378538724,06/06/2025,28684.54,MXN,compra,Queretaro,,ropa
405,6753,Jennifer Bailey,ES62111761728322069562,02/04/2025,32566.91,MXN,transferencia,Juarez,ES45583192256635041814,
406,2332,Eric Lutz,ES75531157989720672455,11/04/2025,1958.04,MXN,transferencia,Puebla,ES71015017566175999142,
407,4761,Sean Goodman PhD,ES43215580896397220451,14/08/2025,45026.38,EUR,compra,Queretaro,,supermercado
408,3485,Laurie Daniels,ES29408899972156815820,15/07/2025,24602.88,USD,retiro,Tijuana,,
409,5832,Clinton Bell,ES73742120164143080833,14/09/2025,45261.12,EUR,transferencia,Queretaro,ES53685171141069101009,
410,2698,Reginald Johnson,ES62376540301514674121,21/07/2025,10381.37,MXN,retiro,Guadalajara,,
411,6622,Danny Hernandez,ES80512979958562640321,04/07/2025,3026.47,USD,retiro,Torreon,,
412,3885,Tyler Gonzales,ES24886814849908241904,25/05/2025,845.91,USD,retiro,CDMX,,
413,2525,Jason Payne,ES95774699963807628248,21/09/2025,44467.96,MXN,retiro,Tijuana,,
414,3626,Jorge Anderson,ES87907745853929934519,12/08/2025,39692.38,USD,transferencia,CDMX,ES42916939122238333651,
415,7884,Stacy Bullock,ES47009065509622410485,19/07/2025,31873.1,MXN,transferencia,Puebla,ES17007869860479952436,
416,8498,Karen Delacruz,ES25828253696086213666,10/05/2025,10334.22,MXN,retiro,Merida,,
417,1287,Mary Gutierrez,ES53568714176240644947,20/06/2025,21158.81,USD,retiro,Queretaro,,
418,6497,Kimberly Conley,ES81489308918556396486,17/05/2025,46075.87,MXN,compra,Monterrey,,viajes
419,2408,Paul Huber,ES61663996167721455637,07/08/2025,12044.35,MXN,transferencia,Torreon,ES73186202084905328849,
420,9519,Joshua Blevins,ES18277039275139365701,15/04/2025,18847.69,USD,compra,Torreon,,restaurante
421,6706,Tonya Carter,ES12876855692150025076,27/04/2025,26623.44,MXN,retiro,CDMX,,
422,9259,Ryan Ferguson,ES75363581805254335248,01/07/2025,47328.87,EUR,transferencia,Tijuana,ES91422833112434427131,
423,5017,Nicole Buck,ES74917841338669239692,01/05/2025,33125.72,MXN,retiro,Torreon,,
424,1390,Daniel Richardson,ES40362191205816854666,19/06/2025,29281.71,MXN,transferencia,Torreon,ES60496818055782868524,
425,2939,Nancy Newman,ES15236636762669601929,07/07/2025,5451.44,MXN,retiro,Queretaro,,
426,8689,Susan Collins,ES81565762533687040970,16/08/2025,36954.77,EUR,transferencia,Monterrey,ES31235846843349446874,
427,6331,Julie Hodge,ES90696368181291520589,12/06/2025,11418.53,MXN,transferencia,Tijuana,ES70798727647048523586,
428,2232,Francisco Anderson,ES56957899274428832123,08/06/2025,17836.02,EUR,transferencia,CDMX,ES49294362695848379450,
429,4333,Valerie Erickson,ES11474331958359479353,03/05/2025,37202.33,USD,compra,CDMX,,ropa
430,8173,Michael Hernandez,ES54027047184684664538,22/07/2025,11393.51,EUR,retiro,Leon,,
431,2496,Ashley Sanchez,ES73790536284279847731,16/08/2025,42812.41,EUR,transferencia,CDMX,ES92886229380870411669,
432,3964,Timothy Graham,ES12379590710858062055,02/04/2025,33466.62,MXN,compra,Puebla,,viajes
433,6994,Paul Kirby,ES42627048877117077431,11/04/2025,6341.82,MXN,compra,CDMX,,servicios
434,5317,Lindsey Lewis,ES86177264925990482400,06/08/2025,42569.51,EUR,retiro,Monterrey,,
435,9126,Daniel Sparks,ES64787051356587891888,29/03/2025,32898.77,MXN,transferencia,Leon,ES68840533386243913998,
436,3678,Jessica Osborne,ES98681338515351871981,21/04/2025,25659.43,EUR,compra,Queretaro,,viajes
437,7161,Pamela Robles,ES92351651604460536259,20/09/2025,35092.11,MXN,transferencia,Monterrey,ES14424371915973997695,
438,6550,Scott Wheeler,ES62938089712694832001,02/07/2025,21787.05,USD,retiro,Juarez,,
439,4790,Rachel Long,ES98672025464111897031,15/04/2025,1005.3,MXN,transferencia,Juarez,ES39006041955427117790,
440,4254,Paul Garcia,ES71228917693147176006,10/08/2025,11722.52,MXN,retiro,Torreon,,
441,7424,John Lopez,ES16327538229510292636,31/05/2025,11650.6,MXN,transferencia,Monterrey,ES93147289323670680815,
442,5854,Brian Lopez,ES23265717968412762440,12/08/2025,21203.63,USD,retiro,Juarez,,
443,9954,Michael Hernandez,ES27156253917943792518,09/09/2025,44483.26,USD,compra,Boston,,servicios
444,1920,Bridget Ross,ES98678258596901892030,13/09/2025,42053.14,MXN,transferencia,CDMX,ES84267978121712945607,
445,3921,Robert Oliver,ES63694199300564453102,25/04/2025,37994.9,EUR,retiro,Leon,,
446,5691,Robert Mcmillan,ES91035947515312056362,18/06/2025,36253.52,EUR,compra,Torreon,,restaurante
